no_object,no_place,nmvw_actor
3,1,https://hdl.handle.net/20.500.11840/pi58514
1,1,https://hdl.handle.net/20.500.11840/pi58517
2,1,https://hdl.handle.net/20.500.11840/pi58520
1,1,https://hdl.handle.net/20.500.11840/pi58521
20,1,https://hdl.handle.net/20.500.11840/pi58522
3,2,https://hdl.handle.net/20.500.11840/pi58526
236,4,https://hdl.handle.net/20.500.11840/pi58527
26,2,https://hdl.handle.net/20.500.11840/pi58528
16,6,https://hdl.handle.net/20.500.11840/pi58529
2,1,https://hdl.handle.net/20.500.11840/pi58530
14,2,https://hdl.handle.net/20.500.11840/pi58532
21,1,https://hdl.handle.net/20.500.11840/pi58535
1,1,https://hdl.handle.net/20.500.11840/pi58536
2,1,https://hdl.handle.net/20.500.11840/pi58537
11,6,https://hdl.handle.net/20.500.11840/pi58538
1,1,https://hdl.handle.net/20.500.11840/pi58539
1,1,https://hdl.handle.net/20.500.11840/pi58540
29,10,https://hdl.handle.net/20.500.11840/pi58541
13,4,https://hdl.handle.net/20.500.11840/pi58542
4,1,https://hdl.handle.net/20.500.11840/pi58543
163,40,https://hdl.handle.net/20.500.11840/pi58544
2,2,https://hdl.handle.net/20.500.11840/pi58545
36,8,https://hdl.handle.net/20.500.11840/pi58546
1,1,https://hdl.handle.net/20.500.11840/pi58550
4,1,https://hdl.handle.net/20.500.11840/pi58553
16,9,https://hdl.handle.net/20.500.11840/pi58554
1,2,https://hdl.handle.net/20.500.11840/pi58555
2,1,https://hdl.handle.net/20.500.11840/pi58556
3,1,https://hdl.handle.net/20.500.11840/pi58557
9,2,https://hdl.handle.net/20.500.11840/pi58559
13,2,https://hdl.handle.net/20.500.11840/pi58562
25,8,https://hdl.handle.net/20.500.11840/pi58565
9,5,https://hdl.handle.net/20.500.11840/pi58566
2,2,https://hdl.handle.net/20.500.11840/pi58569
13,1,https://hdl.handle.net/20.500.11840/pi58572
19,2,https://hdl.handle.net/20.500.11840/pi58573
2,1,https://hdl.handle.net/20.500.11840/pi58578
32,4,https://hdl.handle.net/20.500.11840/pi58579
126,4,https://hdl.handle.net/20.500.11840/pi58581
13,2,https://hdl.handle.net/20.500.11840/pi58582
82,21,https://hdl.handle.net/20.500.11840/pi58583
18,6,https://hdl.handle.net/20.500.11840/pi58585
2,2,https://hdl.handle.net/20.500.11840/pi58588
1,1,https://hdl.handle.net/20.500.11840/pi58590
17,2,https://hdl.handle.net/20.500.11840/pi58591
82,14,https://hdl.handle.net/20.500.11840/pi58592
4,2,https://hdl.handle.net/20.500.11840/pi58593
7,1,https://hdl.handle.net/20.500.11840/pi58594
4,2,https://hdl.handle.net/20.500.11840/pi58595
43,7,https://hdl.handle.net/20.500.11840/pi58599
18,1,https://hdl.handle.net/20.500.11840/pi586
1,1,https://hdl.handle.net/20.500.11840/pi58601
1,1,https://hdl.handle.net/20.500.11840/pi58602
4,1,https://hdl.handle.net/20.500.11840/pi58603
14,2,https://hdl.handle.net/20.500.11840/pi58604
97,13,https://hdl.handle.net/20.500.11840/pi58605
12,10,https://hdl.handle.net/20.500.11840/pi58607
473,3,https://hdl.handle.net/20.500.11840/pi58610
1,1,https://hdl.handle.net/20.500.11840/pi58611
3,2,https://hdl.handle.net/20.500.11840/pi58612
30,6,https://hdl.handle.net/20.500.11840/pi58613
16,8,https://hdl.handle.net/20.500.11840/pi58615
5,2,https://hdl.handle.net/20.500.11840/pi58617
1,1,https://hdl.handle.net/20.500.11840/pi58618
10,2,https://hdl.handle.net/20.500.11840/pi58619
2,1,https://hdl.handle.net/20.500.11840/pi58621
16,6,https://hdl.handle.net/20.500.11840/pi58622
129,6,https://hdl.handle.net/20.500.11840/pi58623
4,1,https://hdl.handle.net/20.500.11840/pi58624
3,4,https://hdl.handle.net/20.500.11840/pi58626
3,4,https://hdl.handle.net/20.500.11840/pi58629
2,2,https://hdl.handle.net/20.500.11840/pi58630
37,1,https://hdl.handle.net/20.500.11840/pi58633
5,1,https://hdl.handle.net/20.500.11840/pi58634
8,5,https://hdl.handle.net/20.500.11840/pi58635
2,2,https://hdl.handle.net/20.500.11840/pi58636
2,2,https://hdl.handle.net/20.500.11840/pi58638
27,6,https://hdl.handle.net/20.500.11840/pi58639
1,1,https://hdl.handle.net/20.500.11840/pi58640
1,1,https://hdl.handle.net/20.500.11840/pi58642
10,4,https://hdl.handle.net/20.500.11840/pi58643
22,2,https://hdl.handle.net/20.500.11840/pi58644
1,1,https://hdl.handle.net/20.500.11840/pi58647
4,1,https://hdl.handle.net/20.500.11840/pi58649
21,2,https://hdl.handle.net/20.500.11840/pi58650
6,6,https://hdl.handle.net/20.500.11840/pi58651
21,6,https://hdl.handle.net/20.500.11840/pi58652
1,1,https://hdl.handle.net/20.500.11840/pi58653
1,1,https://hdl.handle.net/20.500.11840/pi58654
15,1,https://hdl.handle.net/20.500.11840/pi58656
96,20,https://hdl.handle.net/20.500.11840/pi58658
181,43,https://hdl.handle.net/20.500.11840/pi58661
119,11,https://hdl.handle.net/20.500.11840/pi58663
1,1,https://hdl.handle.net/20.500.11840/pi58664
13,5,https://hdl.handle.net/20.500.11840/pi58665
1,1,https://hdl.handle.net/20.500.11840/pi58667
2,2,https://hdl.handle.net/20.500.11840/pi58668
11,2,https://hdl.handle.net/20.500.11840/pi58669
50,1,https://hdl.handle.net/20.500.11840/pi58670
4,1,https://hdl.handle.net/20.500.11840/pi58671
13,2,https://hdl.handle.net/20.500.11840/pi58672
10,1,https://hdl.handle.net/20.500.11840/pi58673
53,6,https://hdl.handle.net/20.500.11840/pi58674
1,3,https://hdl.handle.net/20.500.11840/pi58675
203,28,https://hdl.handle.net/20.500.11840/pi58676
7,2,https://hdl.handle.net/20.500.11840/pi58677
3,2,https://hdl.handle.net/20.500.11840/pi58680
1,1,https://hdl.handle.net/20.500.11840/pi58681
2,2,https://hdl.handle.net/20.500.11840/pi58683
1,1,https://hdl.handle.net/20.500.11840/pi58684
5,1,https://hdl.handle.net/20.500.11840/pi58685
1,1,https://hdl.handle.net/20.500.11840/pi58686
1,1,https://hdl.handle.net/20.500.11840/pi58687
2,1,https://hdl.handle.net/20.500.11840/pi58690
16,1,https://hdl.handle.net/20.500.11840/pi58691
5,1,https://hdl.handle.net/20.500.11840/pi58692
6,3,https://hdl.handle.net/20.500.11840/pi58694
4,1,https://hdl.handle.net/20.500.11840/pi58695
29,1,https://hdl.handle.net/20.500.11840/pi58696
1,1,https://hdl.handle.net/20.500.11840/pi58699
31,6,https://hdl.handle.net/20.500.11840/pi587
87,5,https://hdl.handle.net/20.500.11840/pi58701
818,2,https://hdl.handle.net/20.500.11840/pi58702
1,1,https://hdl.handle.net/20.500.11840/pi58704
330,1,https://hdl.handle.net/20.500.11840/pi58705
1,1,https://hdl.handle.net/20.500.11840/pi58706
1,1,https://hdl.handle.net/20.500.11840/pi58707
1,1,https://hdl.handle.net/20.500.11840/pi58708
1,1,https://hdl.handle.net/20.500.11840/pi58709
1,2,https://hdl.handle.net/20.500.11840/pi58710
222,27,https://hdl.handle.net/20.500.11840/pi58711
150,12,https://hdl.handle.net/20.500.11840/pi58712
55,10,https://hdl.handle.net/20.500.11840/pi58714
3,3,https://hdl.handle.net/20.500.11840/pi58718
3,3,https://hdl.handle.net/20.500.11840/pi58723
288,6,https://hdl.handle.net/20.500.11840/pi58724
321,19,https://hdl.handle.net/20.500.11840/pi58725
1,1,https://hdl.handle.net/20.500.11840/pi58726
1,1,https://hdl.handle.net/20.500.11840/pi58729
176,16,https://hdl.handle.net/20.500.11840/pi58732
261,4,https://hdl.handle.net/20.500.11840/pi58735
12,5,https://hdl.handle.net/20.500.11840/pi58736
97,6,https://hdl.handle.net/20.500.11840/pi58737
20,3,https://hdl.handle.net/20.500.11840/pi58739
8,1,https://hdl.handle.net/20.500.11840/pi58741
2,2,https://hdl.handle.net/20.500.11840/pi58742
8,1,https://hdl.handle.net/20.500.11840/pi58743
3,2,https://hdl.handle.net/20.500.11840/pi58744
3,1,https://hdl.handle.net/20.500.11840/pi58745
1,1,https://hdl.handle.net/20.500.11840/pi58746
2,2,https://hdl.handle.net/20.500.11840/pi58747
1,1,https://hdl.handle.net/20.500.11840/pi58748
2,1,https://hdl.handle.net/20.500.11840/pi5875
1,1,https://hdl.handle.net/20.500.11840/pi58750
9,1,https://hdl.handle.net/20.500.11840/pi58753
9,3,https://hdl.handle.net/20.500.11840/pi58754
153,26,https://hdl.handle.net/20.500.11840/pi58756
542,36,https://hdl.handle.net/20.500.11840/pi58757
1,1,https://hdl.handle.net/20.500.11840/pi58760
213,4,https://hdl.handle.net/20.500.11840/pi58764
6,1,https://hdl.handle.net/20.500.11840/pi58765
5,1,https://hdl.handle.net/20.500.11840/pi58766
86,5,https://hdl.handle.net/20.500.11840/pi58768
1,1,https://hdl.handle.net/20.500.11840/pi58769
1,1,https://hdl.handle.net/20.500.11840/pi58770
62,20,https://hdl.handle.net/20.500.11840/pi58771
1,1,https://hdl.handle.net/20.500.11840/pi58772
53,25,https://hdl.handle.net/20.500.11840/pi58773
5,5,https://hdl.handle.net/20.500.11840/pi58774
67,9,https://hdl.handle.net/20.500.11840/pi58775
232,47,https://hdl.handle.net/20.500.11840/pi58776
1,1,https://hdl.handle.net/20.500.11840/pi58777
21,5,https://hdl.handle.net/20.500.11840/pi58779
22,2,https://hdl.handle.net/20.500.11840/pi58780
1,1,https://hdl.handle.net/20.500.11840/pi58781
7,3,https://hdl.handle.net/20.500.11840/pi58782
1,1,https://hdl.handle.net/20.500.11840/pi58784
1,1,https://hdl.handle.net/20.500.11840/pi58785
1,1,https://hdl.handle.net/20.500.11840/pi58786
4,1,https://hdl.handle.net/20.500.11840/pi58787
44,21,https://hdl.handle.net/20.500.11840/pi58789
1,1,https://hdl.handle.net/20.500.11840/pi58791
9,3,https://hdl.handle.net/20.500.11840/pi58793
4,2,https://hdl.handle.net/20.500.11840/pi58795
14,2,https://hdl.handle.net/20.500.11840/pi58799
1,1,https://hdl.handle.net/20.500.11840/pi58802
80,1,https://hdl.handle.net/20.500.11840/pi58803
15,2,https://hdl.handle.net/20.500.11840/pi58804
2,2,https://hdl.handle.net/20.500.11840/pi58805
19,1,https://hdl.handle.net/20.500.11840/pi58806
1,1,https://hdl.handle.net/20.500.11840/pi58807
1,1,https://hdl.handle.net/20.500.11840/pi58809
5,2,https://hdl.handle.net/20.500.11840/pi58810
1,1,https://hdl.handle.net/20.500.11840/pi58811
8,3,https://hdl.handle.net/20.500.11840/pi58812
11,6,https://hdl.handle.net/20.500.11840/pi58813
1,1,https://hdl.handle.net/20.500.11840/pi58814
3,3,https://hdl.handle.net/20.500.11840/pi58815
6,1,https://hdl.handle.net/20.500.11840/pi58816
115,4,https://hdl.handle.net/20.500.11840/pi58818
71,3,https://hdl.handle.net/20.500.11840/pi58819
1,1,https://hdl.handle.net/20.500.11840/pi58820
2,2,https://hdl.handle.net/20.500.11840/pi58821
26,1,https://hdl.handle.net/20.500.11840/pi58822
56,3,https://hdl.handle.net/20.500.11840/pi58823
1,1,https://hdl.handle.net/20.500.11840/pi58824
9,6,https://hdl.handle.net/20.500.11840/pi58828
1,1,https://hdl.handle.net/20.500.11840/pi5883
43,3,https://hdl.handle.net/20.500.11840/pi58830
192,1,https://hdl.handle.net/20.500.11840/pi58831
3,1,https://hdl.handle.net/20.500.11840/pi58832
1,1,https://hdl.handle.net/20.500.11840/pi58833
7,7,https://hdl.handle.net/20.500.11840/pi58835
35,5,https://hdl.handle.net/20.500.11840/pi58837
9,2,https://hdl.handle.net/20.500.11840/pi58838
5,1,https://hdl.handle.net/20.500.11840/pi58840
19,1,https://hdl.handle.net/20.500.11840/pi58841
61,2,https://hdl.handle.net/20.500.11840/pi58842
147,23,https://hdl.handle.net/20.500.11840/pi58843
3,3,https://hdl.handle.net/20.500.11840/pi58844
3,1,https://hdl.handle.net/20.500.11840/pi58845
2,1,https://hdl.handle.net/20.500.11840/pi58846
6,1,https://hdl.handle.net/20.500.11840/pi58847
9,1,https://hdl.handle.net/20.500.11840/pi58849
1,1,https://hdl.handle.net/20.500.11840/pi58850
6,1,https://hdl.handle.net/20.500.11840/pi58851
3,2,https://hdl.handle.net/20.500.11840/pi58852
191,27,https://hdl.handle.net/20.500.11840/pi58854
1029,65,https://hdl.handle.net/20.500.11840/pi58855
894,53,https://hdl.handle.net/20.500.11840/pi58856
30,1,https://hdl.handle.net/20.500.11840/pi58859
20,8,https://hdl.handle.net/20.500.11840/pi58860
48,3,https://hdl.handle.net/20.500.11840/pi58864
1,1,https://hdl.handle.net/20.500.11840/pi58865
75,8,https://hdl.handle.net/20.500.11840/pi58866
6,1,https://hdl.handle.net/20.500.11840/pi58867
110,16,https://hdl.handle.net/20.500.11840/pi58868
38,2,https://hdl.handle.net/20.500.11840/pi58869
45,8,https://hdl.handle.net/20.500.11840/pi58871
64,5,https://hdl.handle.net/20.500.11840/pi58874
1,1,https://hdl.handle.net/20.500.11840/pi58875
5,1,https://hdl.handle.net/20.500.11840/pi58876
51,4,https://hdl.handle.net/20.500.11840/pi58877
6,1,https://hdl.handle.net/20.500.11840/pi58878
1,2,https://hdl.handle.net/20.500.11840/pi58879
614,39,https://hdl.handle.net/20.500.11840/pi5888
334,7,https://hdl.handle.net/20.500.11840/pi58880
2,1,https://hdl.handle.net/20.500.11840/pi58883
6,2,https://hdl.handle.net/20.500.11840/pi58884
48,7,https://hdl.handle.net/20.500.11840/pi58885
1,1,https://hdl.handle.net/20.500.11840/pi58886
15,2,https://hdl.handle.net/20.500.11840/pi58887
43,8,https://hdl.handle.net/20.500.11840/pi58888
5,1,https://hdl.handle.net/20.500.11840/pi58890
5,1,https://hdl.handle.net/20.500.11840/pi58891
4,1,https://hdl.handle.net/20.500.11840/pi58892
5,1,https://hdl.handle.net/20.500.11840/pi58894
19,3,https://hdl.handle.net/20.500.11840/pi58896
5,2,https://hdl.handle.net/20.500.11840/pi58897
1,1,https://hdl.handle.net/20.500.11840/pi58898
1,1,https://hdl.handle.net/20.500.11840/pi58900
14,4,https://hdl.handle.net/20.500.11840/pi58903
2,1,https://hdl.handle.net/20.500.11840/pi58905
6,2,https://hdl.handle.net/20.500.11840/pi58908
2,1,https://hdl.handle.net/20.500.11840/pi58909
1,1,https://hdl.handle.net/20.500.11840/pi58911
1,1,https://hdl.handle.net/20.500.11840/pi58912
1,1,https://hdl.handle.net/20.500.11840/pi58918
13,8,https://hdl.handle.net/20.500.11840/pi58919
3,2,https://hdl.handle.net/20.500.11840/pi58920
9,2,https://hdl.handle.net/20.500.11840/pi58922
1,1,https://hdl.handle.net/20.500.11840/pi58923
1,1,https://hdl.handle.net/20.500.11840/pi58924
4,2,https://hdl.handle.net/20.500.11840/pi58925
29,4,https://hdl.handle.net/20.500.11840/pi58928
15,3,https://hdl.handle.net/20.500.11840/pi58935
15,3,https://hdl.handle.net/20.500.11840/pi58936
1,1,https://hdl.handle.net/20.500.11840/pi58937
2,1,https://hdl.handle.net/20.500.11840/pi58941
3,2,https://hdl.handle.net/20.500.11840/pi58942
1,1,https://hdl.handle.net/20.500.11840/pi58943
3,1,https://hdl.handle.net/20.500.11840/pi58944
9,4,https://hdl.handle.net/20.500.11840/pi58945
482,42,https://hdl.handle.net/20.500.11840/pi58946
44,3,https://hdl.handle.net/20.500.11840/pi58947
3,2,https://hdl.handle.net/20.500.11840/pi58949
1,1,https://hdl.handle.net/20.500.11840/pi58952
1,1,https://hdl.handle.net/20.500.11840/pi58953
8,1,https://hdl.handle.net/20.500.11840/pi58954
109,8,https://hdl.handle.net/20.500.11840/pi58955
5,1,https://hdl.handle.net/20.500.11840/pi58956
6,1,https://hdl.handle.net/20.500.11840/pi58957
137,36,https://hdl.handle.net/20.500.11840/pi5896
1,1,https://hdl.handle.net/20.500.11840/pi58960
4,2,https://hdl.handle.net/20.500.11840/pi58962
5,2,https://hdl.handle.net/20.500.11840/pi58963
2,1,https://hdl.handle.net/20.500.11840/pi58964
4004,51,https://hdl.handle.net/20.500.11840/pi58965
4,2,https://hdl.handle.net/20.500.11840/pi58967
1,1,https://hdl.handle.net/20.500.11840/pi58968
7,1,https://hdl.handle.net/20.500.11840/pi58969
94,1,https://hdl.handle.net/20.500.11840/pi58970
14,3,https://hdl.handle.net/20.500.11840/pi58972
17,1,https://hdl.handle.net/20.500.11840/pi58973
4,2,https://hdl.handle.net/20.500.11840/pi58974
5,2,https://hdl.handle.net/20.500.11840/pi58975
3,3,https://hdl.handle.net/20.500.11840/pi58977
6,1,https://hdl.handle.net/20.500.11840/pi58978
7,7,https://hdl.handle.net/20.500.11840/pi58980
23,5,https://hdl.handle.net/20.500.11840/pi58983
48,6,https://hdl.handle.net/20.500.11840/pi58984
3,1,https://hdl.handle.net/20.500.11840/pi58985
166,1,https://hdl.handle.net/20.500.11840/pi58987
1,1,https://hdl.handle.net/20.500.11840/pi58988
1,1,https://hdl.handle.net/20.500.11840/pi58989
7,1,https://hdl.handle.net/20.500.11840/pi58990
29,13,https://hdl.handle.net/20.500.11840/pi58993
1,1,https://hdl.handle.net/20.500.11840/pi58995
2,1,https://hdl.handle.net/20.500.11840/pi58996
1,1,https://hdl.handle.net/20.500.11840/pi58997
1,1,https://hdl.handle.net/20.500.11840/pi58998
4,2,https://hdl.handle.net/20.500.11840/pi590
1,1,https://hdl.handle.net/20.500.11840/pi59000
871,23,https://hdl.handle.net/20.500.11840/pi59001
2,1,https://hdl.handle.net/20.500.11840/pi59003
23,1,https://hdl.handle.net/20.500.11840/pi59004
1,1,https://hdl.handle.net/20.500.11840/pi59005
1,1,https://hdl.handle.net/20.500.11840/pi59010
2,2,https://hdl.handle.net/20.500.11840/pi59013
1,1,https://hdl.handle.net/20.500.11840/pi59014
57,1,https://hdl.handle.net/20.500.11840/pi59015
5,1,https://hdl.handle.net/20.500.11840/pi59018
11,6,https://hdl.handle.net/20.500.11840/pi59019
40,1,https://hdl.handle.net/20.500.11840/pi59021
1,1,https://hdl.handle.net/20.500.11840/pi59022
4,3,https://hdl.handle.net/20.500.11840/pi59025
1,1,https://hdl.handle.net/20.500.11840/pi59026
4,1,https://hdl.handle.net/20.500.11840/pi59028
19,2,https://hdl.handle.net/20.500.11840/pi59030
4,1,https://hdl.handle.net/20.500.11840/pi59031
2,1,https://hdl.handle.net/20.500.11840/pi59032
1,1,https://hdl.handle.net/20.500.11840/pi59034
6,4,https://hdl.handle.net/20.500.11840/pi59035
1,1,https://hdl.handle.net/20.500.11840/pi59036
43,8,https://hdl.handle.net/20.500.11840/pi59037
1,2,https://hdl.handle.net/20.500.11840/pi59038
11,2,https://hdl.handle.net/20.500.11840/pi59039
59,5,https://hdl.handle.net/20.500.11840/pi59040
4,3,https://hdl.handle.net/20.500.11840/pi59044
1,1,https://hdl.handle.net/20.500.11840/pi59045
1,1,https://hdl.handle.net/20.500.11840/pi59046
35,9,https://hdl.handle.net/20.500.11840/pi59047
6,1,https://hdl.handle.net/20.500.11840/pi59048
3,1,https://hdl.handle.net/20.500.11840/pi59050
2,1,https://hdl.handle.net/20.500.11840/pi59052
1,1,https://hdl.handle.net/20.500.11840/pi59054
1,1,https://hdl.handle.net/20.500.11840/pi59055
1,1,https://hdl.handle.net/20.500.11840/pi59056
1,1,https://hdl.handle.net/20.500.11840/pi59057
1,1,https://hdl.handle.net/20.500.11840/pi59059
1,1,https://hdl.handle.net/20.500.11840/pi59060
2,2,https://hdl.handle.net/20.500.11840/pi59061
26,1,https://hdl.handle.net/20.500.11840/pi59062
19,3,https://hdl.handle.net/20.500.11840/pi59063
19,3,https://hdl.handle.net/20.500.11840/pi59065
1,1,https://hdl.handle.net/20.500.11840/pi59066
38,2,https://hdl.handle.net/20.500.11840/pi59067
3,1,https://hdl.handle.net/20.500.11840/pi59068
1,1,https://hdl.handle.net/20.500.11840/pi5907
2,2,https://hdl.handle.net/20.500.11840/pi59071
1,1,https://hdl.handle.net/20.500.11840/pi59072
4,4,https://hdl.handle.net/20.500.11840/pi59073
18,1,https://hdl.handle.net/20.500.11840/pi59074
1,1,https://hdl.handle.net/20.500.11840/pi59076
3,1,https://hdl.handle.net/20.500.11840/pi59077
1,1,https://hdl.handle.net/20.500.11840/pi59078
1,1,https://hdl.handle.net/20.500.11840/pi59080
3,3,https://hdl.handle.net/20.500.11840/pi59081
26,1,https://hdl.handle.net/20.500.11840/pi59085
1,1,https://hdl.handle.net/20.500.11840/pi59086
34,2,https://hdl.handle.net/20.500.11840/pi59087
1,1,https://hdl.handle.net/20.500.11840/pi59091
15,4,https://hdl.handle.net/20.500.11840/pi59092
13,2,https://hdl.handle.net/20.500.11840/pi59093
1,1,https://hdl.handle.net/20.500.11840/pi59095
1,1,https://hdl.handle.net/20.500.11840/pi59096
3,2,https://hdl.handle.net/20.500.11840/pi59097
3,3,https://hdl.handle.net/20.500.11840/pi59100
34,8,https://hdl.handle.net/20.500.11840/pi59101
10,5,https://hdl.handle.net/20.500.11840/pi59102
151,37,https://hdl.handle.net/20.500.11840/pi59104
87,3,https://hdl.handle.net/20.500.11840/pi59111
2,1,https://hdl.handle.net/20.500.11840/pi59114
32,2,https://hdl.handle.net/20.500.11840/pi59116
1,1,https://hdl.handle.net/20.500.11840/pi59117
6,3,https://hdl.handle.net/20.500.11840/pi59119
69,26,https://hdl.handle.net/20.500.11840/pi59120
12,8,https://hdl.handle.net/20.500.11840/pi59121
20,1,https://hdl.handle.net/20.500.11840/pi59123
1,1,https://hdl.handle.net/20.500.11840/pi59127
1,1,https://hdl.handle.net/20.500.11840/pi59129
2,1,https://hdl.handle.net/20.500.11840/pi59130
2,1,https://hdl.handle.net/20.500.11840/pi59133
1,1,https://hdl.handle.net/20.500.11840/pi59134
1,1,https://hdl.handle.net/20.500.11840/pi59135
60,19,https://hdl.handle.net/20.500.11840/pi59137
3,2,https://hdl.handle.net/20.500.11840/pi59138
1,1,https://hdl.handle.net/20.500.11840/pi59140
8,3,https://hdl.handle.net/20.500.11840/pi59141
2,1,https://hdl.handle.net/20.500.11840/pi59142
